F:\ccd_experiment\final\ant_1.10.1\CCCheckin.java,95,122,F:\ccd_experiment\final\ant_1.10.1\CCMkdir.java,77,104
F:\ccd_experiment\final\ant_1.10.1\CCCheckin.java,95,122,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,107,134
F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,556,566,F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,571,581
F:\ccd_experiment\final\ant_1.10.1\WeblogicDeploymentTool.java,423,435,F:\ccd_experiment\final\ant_1.10.1\BorlandDeploymentTool.java,212,224
F:\ccd_experiment\final\ant_1.10.1\StringUtilsTest.java,157,172,F:\ccd_experiment\final\ant_1.10.1\StringUtilsTest.java,139,154
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCRmtype.java,334,344
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,304,314
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCCheckin.java,300,310
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMklabel.java,309,319
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMklbtype.java,358,368
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMklabel.java,345,355
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCRmtype.java,316,326
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMklabel.java,327,337
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,425,435
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkattr.java,337,347
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,375,385
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkattr.java,355,365
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMklbtype.java,376,386
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,339,349
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,444,454
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,357,367
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkattr.java,319,329
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkdir.java,208,218
F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,407,417,F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332
F:\ccd_experiment\final\ant_1.10.1\TokenFilterTest.java,198,207,F:\ccd_experiment\final\ant_1.10.1\TokenFilterTest.java,184,195
F:\ccd_experiment\final\ant_1.10.1\AbstractCvsTask.java,505,514,F:\ccd_experiment\final\ant_1.10.1\AbstractCvsTask.java,479,489
F:\ccd_experiment\final\ant_1.10.1\Target.java,306,317,F:\ccd_experiment\final\ant_1.10.1\Target.java,353,364
F:\ccd_experiment\final\ant_1.10.1\XMLCatalog.java,191,200,F:\ccd_experiment\final\ant_1.10.1\XMLCatalog.java,247,256
F:\ccd_experiment\final\ant_1.10.1\XMLCatalog.java,191,200,F:\ccd_experiment\final\ant_1.10.1\Mapper.java,137,146
F:\ccd_experiment\final\ant_1.10.1\XMLCatalog.java,191,200,F:\ccd_experiment\final\ant_1.10.1\AntFilterReader.java,95,104
F:\ccd_experiment\final\ant_1.10.1\FTP.java,2192,2212,F:\ccd_experiment\final\ant_1.10.1\FTP.java,2222,2242
F:\ccd_experiment\final\ant_1.10.1\RExecTask.java,244,255,F:\ccd_experiment\final\ant_1.10.1\TelnetTask.java,390,401
F:\ccd_experiment\final\ant_1.10.1\AbstractFileSet.java,935,953,F:\ccd_experiment\final\ant_1.10.1\ResourceList.java,151,169
F:\ccd_experiment\final\ant_1.10.1\TStampTest.java,52,66,F:\ccd_experiment\final\ant_1.10.1\TStampTest.java,74,89
F:\ccd_experiment\final\ant_1.10.1\ProjectTest.java,249,259,F:\ccd_experiment\final\ant_1.10.1\PropertyTest.java,100,109
F:\ccd_experiment\final\ant_1.10.1\ComponentHelper.java,425,444,F:\ccd_experiment\final\ant_1.10.1\ComponentHelper.java,397,416
F:\ccd_experiment\final\ant_1.10.1\RedirectorElement.java,154,168,F:\ccd_experiment\final\ant_1.10.1\RedirectorElement.java,114,128
F:\ccd_experiment\final\ant_1.10.1\RedirectorElement.java,154,168,F:\ccd_experiment\final\ant_1.10.1\RedirectorElement.java,134,148
F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,96,106,F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,127,138
F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,96,106,F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,111,122
F:\ccd_experiment\final\ant_1.10.1\ExecuteJavaTest.java,75,89,F:\ccd_experiment\final\ant_1.10.1\ExecuteJavaTest.java,101,115
F:\ccd_experiment\final\ant_1.10.1\CCLock.java,329,341,F:\ccd_experiment\final\ant_1.10.1\CCUnlock.java,223,235
F:\ccd_experiment\final\ant_1.10.1\CCLock.java,329,341,F:\ccd_experiment\final\ant_1.10.1\CCLock.java,289,301
F:\ccd_experiment\final\ant_1.10.1\CCLock.java,329,341,F:\ccd_experiment\final\ant_1.10.1\CCUnlock.java,203,215
F:\ccd_experiment\final\ant_1.10.1\CCLock.java,329,341,F:\ccd_experiment\final\ant_1.10.1\CCUpdate.java,287,299
F:\ccd_experiment\final\ant_1.10.1\CCLock.java,329,341,F:\ccd_experiment\final\ant_1.10.1\CCLock.java,309,321
F:\ccd_experiment\final\ant_1.10.1\AntFilterReader.java,163,176,F:\ccd_experiment\final\ant_1.10.1\ArchiveResource.java,280,292
F:\ccd_experiment\final\ant_1.10.1\AntFilterReader.java,163,176,F:\ccd_experiment\final\ant_1.10.1\Path.java,488,501
F:\ccd_experiment\final\ant_1.10.1\BaseResourceCollectionContainer.java,191,206,F:\ccd_experiment\final\ant_1.10.1\ResourceSelectorContainer.java,111,126
F:\ccd_experiment\final\ant_1.10.1\BaseResourceCollectionContainer.java,191,206,F:\ccd_experiment\final\ant_1.10.1\BaseSelectorContainer.java,348,363
F:\ccd_experiment\final\ant_1.10.1\BaseResourceCollectionContainer.java,191,206,F:\ccd_experiment\final\ant_1.10.1\AbstractSelectorContainer.java,345,359
F:\ccd_experiment\final\ant_1.10.1\ProjectHelperRepository.java,276,291,F:\ccd_experiment\final\ant_1.10.1\ProjectHelperRepository.java,253,268
F:\ccd_experiment\final\ant_1.10.1\SSHSession.java,112,126,F:\ccd_experiment\final\ant_1.10.1\SSHSession.java,89,103
F:\ccd_experiment\final\ant_1.10.1\PatternSet.java,289,299,F:\ccd_experiment\final\ant_1.10.1\PatternSet.java,307,317
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCRmtype.java,334,344
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,304,314
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCCheckin.java,300,310
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMklabel.java,309,319
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMklbtype.java,358,368
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMklabel.java,345,355
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCRmtype.java,316,326
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMklabel.java,327,337
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,425,435
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkattr.java,337,347
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,375,385
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkattr.java,355,365
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMklbtype.java,376,386
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,339,349
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCCheckout.java,444,454
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,357,367
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkattr.java,319,329
F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,322,332,F:\ccd_experiment\final\ant_1.10.1\CCMkdir.java,208,218
F:\ccd_experiment\final\ant_1.10.1\TraXLiaisonTest.java,154,164,F:\ccd_experiment\final\ant_1.10.1\JAXPUtilsTest.java,32,42
F:\ccd_experiment\final\ant_1.10.1\JakartaRegexpMatcher.java,145,159,F:\ccd_experiment\final\ant_1.10.1\JakartaOroMatcher.java,154,168
F:\ccd_experiment\final\ant_1.10.1\JakartaRegexpMatcher.java,145,159,F:\ccd_experiment\final\ant_1.10.1\Jdk14RegexpMatcher.java,153,168
F:\ccd_experiment\final\ant_1.10.1\ContainsSelectorTest.java,43,65,F:\ccd_experiment\final\ant_1.10.1\FilenameSelectorTest.java,42,64
F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,111,122,F:\ccd_experiment\final\ant_1.10.1\ModifiedSelectorTest.java,127,138
F:\ccd_experiment\final\ant_1.10.1\AndSelector.java,61,71,F:\ccd_experiment\final\ant_1.10.1\NoneSelector.java,62,72
F:\ccd_experiment\final\ant_1.10.1\AndSelector.java,61,71,F:\ccd_experiment\final\ant_1.10.1\OrSelector.java,61,72
F:\ccd_experiment\final\ant_1.10.1\JUnitTestRunnerTest.java,105,117,F:\ccd_experiment\final\ant_1.10.1\JUnitTestRunnerTest.java,90,101
F:\ccd_experiment\final\ant_1.10.1\InterfaceMethodRefCPInfo.java,94,107,F:\ccd_experiment\final\ant_1.10.1\FieldRefCPInfo.java,88,100
F:\ccd_experiment\final\ant_1.10.1\InterfaceMethodRefCPInfo.java,94,107,F:\ccd_experiment\final\ant_1.10.1\MethodRefCPInfo.java,65,77
F:\ccd_experiment\final\ant_1.10.1\DOMElementWriterTest.java,55,72,F:\ccd_experiment\final\ant_1.10.1\DOMElementWriterTest.java,75,92
F:\ccd_experiment\final\ant_1.10.1\FTPTest.java,333,343,F:\ccd_experiment\final\ant_1.10.1\FTPTest.java,391,401
F:\ccd_experiment\final\ant_1.10.1\JUnitTask.java,1537,1546,F:\ccd_experiment\final\ant_1.10.1\JUnitTask.java,1557,1566
F:\ccd_experiment\final\ant_1.10.1\JUnitTask.java,1537,1546,F:\ccd_experiment\final\ant_1.10.1\JUnitTask.java,1518,1527
F:\ccd_experiment\final\ant_1.10.1\MethodRefCPInfo.java,86,103,F:\ccd_experiment\final\ant_1.10.1\InterfaceMethodRefCPInfo.java,70,87
F:\ccd_experiment\final\ant_1.10.1\MethodRefCPInfo.java,86,103,F:\ccd_experiment\final\ant_1.10.1\FieldRefCPInfo.java,64,81
F:\ccd_experiment\final\ant_1.10.1\URLResource.java,365,375,F:\ccd_experiment\final\ant_1.10.1\URLResource.java,344,354
F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,107,134,F:\ccd_experiment\final\ant_1.10.1\CCUnCheckout.java,65,92
F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,107,134,F:\ccd_experiment\final\ant_1.10.1\CCUnlock.java,81,112
F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,107,134,F:\ccd_experiment\final\ant_1.10.1\CCMkbl.java,99,126
F:\ccd_experiment\final\ant_1.10.1\CCMkelem.java,107,134,F:\ccd_experiment\final\ant_1.10.1\CCMkdir.java,77,104
F:\ccd_experiment\final\ant_1.10.1\ConstantPool.java,289,309,F:\ccd_experiment\final\ant_1.10.1\ConstantPool.java,217,237
F:\ccd_experiment\final\ant_1.10.1\ManifestClassPathTest.java,107,119,F:\ccd_experiment\final\ant_1.10.1\ManifestClassPathTest.java,122,134
